Unnamed: 0,credit_rating,debt_to_equity,energy_capacity,esg_rating,region,cash_flow_1,cash_flow_2,cash_flow_3,bond_value
214,AA,1.8884638865318528,60.48425858996285,36.50876615248462,North America,36316.65647630204,50276.65022829619,64940.61891700262,136287.84400979299
215,A,0.6162595694377995,9.443180699401,70.33579205338833,North America,26019.41702441756,30262.61225331158,33698.45020848097,81339.46687733807
216,AA,1.9113144131321704,14.763188803480254,82.18001923628023,North America,31255.79121561107,39965.7993382165,48708.36873467117,108093.69861138944
217,AA,2.863597436564846,15.150517118869535,34.249667364423175,Asia,34121.86946782264,45681.31842678596,57313.52094124915,123440.89526197937
218,AA,0.7191237273382449,38.98189764148195,50.00299846403594,Europe,31346.071077130277,32588.331059773387,35034.26962574679,89675.89729061222
219,AA,0.767197348377508,18.613136452037956,68.3512207382746,Europe,28474.6026538928,30337.720822122978,30232.22173620249,80751.60611195199
220,AA,0.3524599527657035,40.30889086853805,75.92291124789105,North America,31987.237934430417,33690.12508752415,34473.362037059684,90801.35899075225
221,B,0.7611587408431915,23.71133758221096,15.125847718421692,Europe,49843.01288459009,45674.42584612436,0.0,88897.58673464303
222,CCC,1.835282047711702,18.96159686302156,77.59185352950712,Europe,54951.777262797594,66700.39502946782,0.0,112834.25048109323
223,AAA,1.0088176382466454,34.75516621811531,8.233820623339527,Europe,32652.41247745304,35140.6043872729,37434.33527044312,95308.28604554293
224,AA,0.4987816591384075,72.17065277082484,36.212584613592014,North America,33785.742294417876,39423.45141540249,43916.883234520166,105872.18494787905
225,AA,1.7396756429110836,25.249660423553376,76.88553486300013,North America,31540.491399508657,32692.167542202544,34055.182251509614,89109.46976679027
226,AAA,1.2728750299211402,30.84625008310031,13.436246513768769,North America,32289.17674909989,33417.41659658153,34163.771267447584,90574.12897936793
227,B,1.5107743168831005,14.863665686745092,19.888467884433105,Europe,48235.57050912017,59548.7422269205,0.0,99951.103185031
228,CCC,0.9556719544618788,3.20083986701109,68.28091116452724,Asia,49085.66709537891,60751.395622820026,0.0,101851.56106391645
229,AAA,0.8307072830639368,18.972029651029494,63.949186539749235,Europe,22891.692638025903,24905.85736878549,25416.505179920223,66347.69165366034
230,AA,1.1602626749749283,32.42647345621729,79.28534119055524,Europe,33629.3066165739,36024.84468070576,37395.99763244123,97007.57593517331
231,AAA,0.9869992554692082,12.2389304938433,38.83998444775105,Asia,20997.6034727102,24779.4953217271,27558.91369742172,66279.87613769413
232,B,0.8589779537834432,5.934395603595387,94.52579858729888,Europe,42718.06255289077,51871.06654618951,0.0,87732.45553444428
233,AAA,1.4935290818687543,6.265468022593657,92.58734045381688,Asia,24077.49113867757,30469.059722780672,38053.47920765513,83439.30538556687
234,A,1.889125975846203,13.623383749377597,85.63724005205043,North America,34681.46150556222,45007.67026352984,54617.17651353417,121033.61762239313
235,AA,0.7564637887918042,10.23088375932818,3.3663545572321207,Europe,27149.34141283697,31223.072651846323,34352.975992959146,83852.15521870255
236,AAA,1.083555990139401,54.290041021870806,75.06806830479242,North America,33788.26542027348,42048.87800100499,49497.50553970742,113076.67860197744
237,BBB,1.5512974654369307,12.863334199095148,2.7474842011898093,Europe,39953.06793387097,50294.907772011786,60535.754775890135,135962.56588583975
238,A,1.0507555536017383,48.2219885797697,44.55010489519078,Europe,37411.55925822468,45200.20447511811,51329.20739212739,120968.07357580747
239,A,2.195342591270457,22.241035123253937,98.19420135808912,Europe,41461.36874613293,48848.409721576914,55631.84439642104,131850.84431200806
240,AAA,2.2324365459940427,40.946687545653305,19.079566579681075,South America,36774.28453552406,48947.88860649454,61024.34631041798,132135.4307721866
241,BBB,1.9054058605313609,14.093355206636929,57.874973666012295,North America,34817.31215459152,44871.956845153574,54524.01123189414,120959.4234486492
242,AA,0.8749800319631178,28.65475995151266,41.89482544125775,North America,28097.28448194886,25363.3476448651,24352.47828121624,70801.20889724497
243,BB,1.0064105552650484,23.9284353740856,90.61450388666258,North America,42240.173204875275,39439.35907431776,38827.20371844934,109541.79609533136
244,BB,3.11886861593289,30.141114549457814,43.081188003191095,Europe,47476.93464108432,57101.27352927471,65046.56504284114,153198.33511748194
245,B,2.3680990012559695,29.334488752791227,93.75666711150689,Asia,61805.78704938699,69952.73631497574,0.0,122311.84826923546
246,AAA,0.361095256013123,22.141439081475543,34.58811446388326,North America,22915.50566491629,20868.91937740895,19813.77778147513,57868.902384904206
247,AA,1.5221705928013962,44.417023944749246,10.346276598246629,North America,40835.584339270616,51669.40353305094,61669.310879967925,139028.97425653148
248,AA,1.667182755608367,12.009247288497551,64.44533993390968,Asia,31574.393016062957,39991.81545507685,46100.344725500225,106167.81708544679
249,AAA,2.049841709241639,23.91465947558309,68.53989682020939,Europe,29804.292255010547,33526.152509514606,35337.13720563222,89319.79661096787
250,AA,1.3074546221346082,34.0531752647789,83.25726645289032,Europe,36578.66001974376,40285.428068816385,43321.96448078124,108800.0316378844
251,BB,-0.2473372639781481,55.96273939505957,81.82134700767025,North America,45352.5044541121,50685.5069349721,53749.40609468075,135596.86818880038
252,AAA,1.0478306688789116,1.4252997022024314,89.97864605437029,Europe,17206.501708108164,22406.09376006427,27807.46052260072,60731.261940488024
253,B,1.0638156936986485,46.858646704652074,1.4094147321163208,Europe,61660.79406096692,73701.5395798567,0.0,125574.03477902219
254,A,1.1752644801526062,40.153774670866824,83.54214360588408,North America,39568.56137434261,45400.34642430088,50708.95203192667,122668.09605239633
255,AAA,0.3552905648352767,53.54913765420859,99.6768952485936,North America,39564.37517629924,45270.8169189339,50001.32222505072,121935.34488439799
256,AA,0.1792821571298839,22.495253295943147,84.36741318347107,Asia,31481.249538703025,29133.872918025663,26839.79358677607,79592.64681319348
257,B,2.3313755689465494,22.46757517493642,58.65017915644886,North America,42869.59727890205,51466.23504318031,0.0,87509.58021408386
258,AA,1.0413422911878798,25.17086340081416,59.53411777236963,North America,28337.53904851725,25716.785266732542,24853.14452640392,71783.09543890582
259,CCC,1.3052270127769527,18.93741402248374,23.23859197091518,Europe,52083.10878397685,58546.31070878324,0.0,102706.19041447522
260,AA,0.8601574928062828,60.34206601304932,59.83650970677258,North America,32341.098807564256,40375.38490209042,47336.91384204064,108314.1167688804
261,BBB,2.2467073240866577,41.62362955756581,37.37052242070783,North America,40869.559906081755,53732.607755363075,67151.96096549588,145668.83827239583
262,CCC,0.6575832864896185,5.94927806607112,3.9266981137043966,Europe,45478.78962705068,54326.04786188649,0.0,92588.45983699747
263,AAA,0.9411309214184806,36.43467076628143,68.65431080620827,North America,28089.483454826463,30646.67195490175,33169.11492124098,83202.05246330546
264,AA,-0.1464569785174627,39.3691753432018,3.1365118063657604,North America,35998.0651056619,36508.39646695729,37048.4463387767,99401.90425057692
265,AA,1.2547934110726038,52.40055868960006,13.199176608893191,Europe,41889.04610896495,52835.157280453706,63371.14373249711,142559.75139799793
266,B,0.8191561393530311,28.87960754542157,58.06611135982761,Asia,50692.67025493005,48021.788706029496,0.0,91835.91154077646
267,BBB,1.259111228662236,31.768907687787955,95.20595033536377,Asia,51197.340927761696,54570.13355914192,56897.427727158,147406.229424135
268,AA,1.172883677594188,25.99140245481228,22.732368104886035,North America,31387.706171137022,28050.24938520716,25979.138229855664,77777.21294719943
269,AAA,0.8352653899425345,40.15338026583357,86.35791415799845,Europe,32686.72496139835,35301.019214376734,39121.46703719809,96943.87343244604
270,AA,1.369730511792447,18.824414093116552,31.365657966478487,North America,29124.698312122942,33127.175179744365,36334.31494968407,89172.07971280094
271,BBB,0.2956616297624752,37.19958794333248,5.302505415881809,Europe,45604.30528199566,46653.41761965986,47313.43355206658,126619.81956688015
272,BBB,1.6904761307092298,58.26252989192915,29.316624557681415,North America,44576.61875028424,60232.757160803405,76877.5976157609,163496.5682382402
273,AA,0.8716131657651636,15.393885834191046,64.1752966281906,Asia,28568.423838643757,33212.90384426528,35353.71536389339,87872.97413452255
274,B,0.8907186335225538,35.557093643183144,59.67338625538775,Europe,48267.84494958569,52702.111662568175,0.0,93771.74499739968
275,AAA,0.7834331305523451,62.66058514643469,25.34015700456385,North America,33387.50739397923,40696.27524902586,47165.72040390509,109453.8700505296
276,BBB,1.560252495510929,31.489186861655615,5.418741460522303,North America,43897.56695534964,48880.07148065771,52278.17982208063,131302.72967933846
277,AAA,2.61910759933129,42.38805845319092,70.48539016509609,Europe,33975.23797273507,46381.79861691019,57823.53576159226,124377.17237817805
278,B,0.9775506196035632,18.921696352670075,30.838505475943013,Europe,46773.914035712995,50027.13931609765,0.0,89922.6748785454
279,AAA,0.7370384861226492,38.88231622792564,15.279980617576827,North America,31276.871899281956,33286.92016041672,35570.76985293216,90707.08328718545
280,BBB,0.3896829619062819,25.20569532367479,45.86090919542512,North America,31140.561699905586,26242.90163541958,23513.801107164807,73772.86867379444
281,CCC,0.761326391967792,33.37921519356356,61.78352133911249,North America,42503.69168770024,43605.895191840165,0.0,80031.53874278947
282,BB,0.5214184968696518,49.29457704245907,38.90235767173056,Europe,46166.44022166514,51925.19504566604,55944.10644609728,139392.34345183667
283,BB,1.605138213572748,13.831827013395662,29.764034511976732,North America,37265.27801141598,46847.767342124534,55793.089547456126,126179.21543183069
284,AAA,2.152502469757467,41.22780967143157,38.5640014838591,Europe,31410.477417741233,41585.188494427624,50572.19913384,111319.89928176111
285,AA,0.9067413341842612,42.07655356018876,20.55941398503168,Europe,35854.41422265778,40285.695897924146,45167.075771082855,109704.39317083114
286,AA,1.0030877190927383,22.160425476826376,93.52354906411544,South America,35787.33829143284,36316.66400100274,35826.18109887173,97971.46637834299
287,AAA,0.5055442759436566,20.732094480376865,0.8078206044079272,South America,26952.55764030634,25898.262204585688,26411.53593547811,71974.86755100383
288,BBB,1.84173844284146,6.674873521624872,36.83074882443681,Europe,36586.68357560363,50026.23742303281,64505.36548106972,135941.8925967884
289,AAA,1.0779518729404285,3.65074373706567,51.045637165374615,Europe,18193.19453913772,23588.190053641258,29071.8039360392,63835.35296124553
290,AA,1.195424890744957,53.462222729621814,93.5988686543036,Asia,46866.22334255433,60068.53697418029,70755.6595143234,160239.83118227305
291,B,2.267776767772382,15.54714877158736,77.24340503992386,North America,42759.468351586605,55574.1220570384,0.0,91130.6701371468
292,A,0.8845710794775008,15.858962896261932,1.5950157682100286,Europe,35108.06073171796,38553.926803687566,42518.50716045639,105134.88155581243
293,BBB,1.3473859201911065,29.89089780938132,93.4337515076985,Asia,49655.16963575966,51747.53933160156,53375.182354326265,140334.67070591333
294,AAA,1.5059705911379335,11.720730441390645,33.45060913233135,North America,24214.41763734525,30402.780625572905,37364.15115064289,82914.12698643134
295,AAA,2.457205193822854,16.37370668574499,72.74825858393999,North America,29059.72675399733,38089.65844036624,47023.44714747024,102844.99493025534
296,A,1.767492707254846,43.365983812948045,82.45777929230591,Europe,45353.56730625914,59270.24380839523,71167.57670271343,158430.96050679547
297,BB,0.9071346883706182,13.3993051741827,65.73738466568724,North America,34646.10352751907,39272.50320355021,42553.9330782202,105377.29453064481
298,B,0.8490341595486087,27.68129335791259,33.25871268360833,North America,40269.36037871512,34877.983000061184,0.0,69987.13051946672
299,BB,1.121303598840567,8.190372673202132,92.26754376965206,Europe,40699.31451507358,50722.24830057241,59246.51279260083,135947.19167353027
300,AAA,1.2409829914918853,46.19674694374548,31.759123977399884,Europe,29798.68244478374,37139.255281156795,43810.96381350777,99911.65468445867
301,AAA,1.5306645904744691,48.87172205033294,39.45115776715087,North America,31702.28502117657,40952.82803237652,49946.15272884661,110483.4392818824
302,AAA,0.075521937731626,1.7514150016212946,80.58822033158015,Europe,16299.524482891136,19109.00898347629,20955.25292380079,50957.72646482097
303,AA,0.441210744841455,40.60710646430844,65.36345395167521,Europe,30092.130528680904,32750.19384525378,34997.64893053302,88596.84818133694
304,CCC,1.2213054349485415,17.426262247151747,71.0613496363991,North America,43583.102571223986,49612.73141543479,0.0,86507.92663512015
305,BB,0.971973930985956,42.06030560034469,69.98220917851428,North America,41500.86409044019,48369.30315933437,52782.03404430944,128992.12181951912
306,B,0.7577003196975967,18.060534861850677,41.43596268500082,North America,37457.078991116905,39678.8326876828,0.0,71663.27948150164
307,CCC,0.5544233761560329,51.993549723979406,29.722634082243836,North America,48642.68679651187,55878.16003361619,0.0,97009.50673011669
308,B,2.6360834050825366,12.902566963804492,85.37815996529628,Europe,49967.57108454491,68747.86862992344,0.0,109944.5063661638
309,AA,0.387349987962043,20.922734035084456,50.117277676036274,North America,24757.8519407025,23154.50726750438,22133.46118530736,63700.44321849603
310,AA,0.8058724802259005,15.793903881124608,24.477727901724865,South America,31037.32434095684,34746.72076046595,37443.067805541774,93420.38629948033
311,AAA,1.6503009860804467,42.09931072800217,66.69927416936967,Europe,32057.4754393924,39487.672668508385,46411.84134281304,106439.70570493635
312,AA,1.982416923813349,45.85188716082491,29.67758071769203,Europe,38218.77096421172,51381.83052349359,64788.80118564663,138970.66685961199
313,AAA,1.185863258948667,14.768244070080206,31.58024938117804,Europe,23500.246354470914,29574.108016409,33626.12342185796,78253.2844789043
314,AA,0.8227148157608445,14.690585189130614,53.48288018624993,North America,25155.368590277,28216.002085716016,30767.061242839947,76127.98384936586
315,BBB,2.10557671176591,11.453556292113731,95.7778435348114,Europe,41268.979704369514,54479.086114558166,70953.1155137079,150009.89617368436
316,B,2.4537925694229115,20.58226025086538,41.23361068867089,North America,43109.258192879,53781.10578873049,0.0,89837.48470861992
317,AA,1.5201308037719428,8.38238351039286,76.31732644526733,North America,27540.916639725463,34910.287718651525,43028.888062827085,95064.07581272736
318,AA,0.1184377508700862,6.407982044644498,34.686605389173785,North America,20653.53313237547,23446.69076699633,25966.74637017069,63367.92307868333
319,BBB,1.6944816362819703,45.42470981659347,12.419673649935948,North America,46562.52122603265,60574.87149905936,73707.36410492026,162959.64481644193
320,AA,1.6299580915153535,11.071831294204586,83.7208760004416,Europe,31276.139822935012,39403.10011950794,47135.77423432463,106244.22720189509
321,B,0.6839046386712149,14.312943184849006,23.28875169106429,Europe,44433.50446170248,49306.144008046605,0.0,87039.74938125552
322,BB,0.7780396155952611,54.33559375479391,43.41841010067139,South America,52947.50764781815,61916.597390725714,71023.7243425464,167939.3402738606
323,AA,0.7535729180918329,17.58928627097758,20.40786626261052,North America,27410.695822858495,29061.207437298177,30241.594066570327,78588.62241264217
324,BBB,1.869294683827599,33.24409246339409,6.931745311298776,Europe,49523.49452356706,58603.62403103395,66412.78723192678,157690.31005441755
325,AA,1.7050475397773042,15.19810106985834,8.414853262304566,South America,35757.16938468663,44663.956104807985,51902.51004387316,119401.3114787073
326,BBB,0.4654618608949201,19.10818905299001,70.78070082127232,Europe,35151.05973348211,36280.89934029384,35420.25073206892,96982.38928456233
327,AAA,1.1164697402571249,29.743878362541913,55.779779026217035,Europe,25117.5966097306,24774.453096695113,25420.502076573222,68351.86531936601
328,AAA,0.8702491209386254,51.114594379696165,35.86414482881016,North America,29417.8685120041,35295.89638802375,40465.95989569687,94987.45374158846
329,AAA,1.254880573434611,70.87772026368056,23.175084553470484,North America,38145.01690373294,49842.07260199258,61214.36663841454,134416.0881173716
330,A,0.2733684631698163,16.750977063352636,35.938740155211924,North America,27711.620131853066,27951.843020419365,28391.925432539378,76271.1774532752
331,AA,0.7494464690591897,16.76558068000147,42.67360621915536,Europe,27125.824412609516,28988.39873341401,30598.780000011197,78559.82730590468
332,AAA,0.4168609845028554,17.09442001395879,90.40180226322312,North America,24185.638084233335,24665.806428848093,25911.874981837485,67790.2064312668
333,CCC,1.045009994183854,1.801366765651446,18.036587712129737,North America,36096.49921031262,45679.80717405934,0.0,75810.54997268715
334,BBB,2.0550058577428763,22.303796448582823,93.99072603732722,North America,42677.999375557214,48451.94879417299,54439.62231455499,131620.05214122747
335,A,0.2005079334952149,68.26335430802246,67.73845051101439,Asia,43511.78375317781,49922.01906443766,54158.406101089895,133504.6044328932
336,AAA,1.1999171445467778,42.794240286939385,45.7219307891905,North America,27912.68585536687,32813.6699130277,37471.74512940937,88715.97857132528
337,A,0.6299914104593447,27.120427194313475,96.5885591285809,North America,35985.66207202176,29162.742361931894,26827.234438632593,83897.89988387006
338,AA,1.70028872382817,4.026795843496265,59.49402725221078,Europe,25252.093181545955,34646.21916766718,45007.490791927434,94353.91741767185
339,AA,0.2363626235878131,44.243275208280544,80.39197365884382,Europe,34035.37078733144,37514.81971979696,40153.23337342071,101127.55890054243
340,AAA,1.9571912024940064,17.41382900324202,42.854016977136645,North America,26583.396875722065,32937.60023619035,39305.87264373826,89146.78583066337
341,B,-0.8856368621712725,51.38434317498752,32.509940882639256,Europe,50055.9664731223,54879.94656908659,0.0,97450.07833638549
342,B,1.9269451701091491,45.5571269714902,62.87695847254459,North America,46541.9304884836,61753.7393924598,0.0,100338.11011824725
343,BBB,2.514237155473293,19.655202315376037,0.4497402625039393,Europe,46389.487109828195,58932.07053620375,70087.64587455417,158177.93281602737
344,AA,0.4820702938876582,18.960393985690803,31.73504227225846,North America,26256.636111296797,25538.789245645206,25515.537664540057,70212.03557730028
345,CCC,1.9164448383059216,52.8108559115166,17.160762948660857,North America,57150.789884605576,78484.51403780507,0.0,125617.09153436817
346,B,-0.0756836342193199,60.64631001936191,77.50435953811628,North America,48783.86882285833,55569.71167031334,0.0,96864.19404472978
347,AA,0.6137029136174248,54.50279163415019,79.90483951037056,North America,36033.29980221473,42605.10837692299,46638.80191901153,113249.86826193491
348,BBB,2.23261739888434,18.555221749086105,14.065346324009877,North America,39029.78412063635,49081.94895099555,58552.67468052568,132269.9994143808
349,AAA,0.4234752542193467,35.315853665193806,3.1240732169161567,Europe,32130.22029403158,31963.320221863793,32085.341716273968,87308.40801071224
350,CCC,0.5087608282571076,43.45260251210371,6.606224358933066,North America,52484.82427654971,57443.94070530445,0.0,102088.89450855477
351,AAA,2.0293540740303557,34.43676664770033,29.503693874032844,Asia,33100.40614326155,40725.78451600749,46318.123534702165,108475.02001896632
352,AA,1.551147296533594,15.335679907394532,15.26587910830286,Europe,31937.66676020389,39427.95734536693,45819.075909382314,105759.38557403508
353,A,1.2379511513398125,29.96541117445798,77.51718146716833,North America,36635.71633548648,36194.54581276145,36969.75574129496,99656.54344417952
354,AA,1.1455884420557991,25.08990815435795,19.109177655415177,North America,31369.079890531302,29450.532653896764,28424.92296034809,81142.33264334344
355,B,0.0912982636644827,7.982918342196088,2.56995621969206,Europe,41874.66432962479,46450.69543487011,0.0,82012.7827491847
356,BBB,0.2106660337167318,5.249802465837105,59.39964255523043,North America,25763.672679518,30694.103262749275,33370.35836354124,81203.8578283957
357,AA,2.3997221077721327,39.88839898345621,30.623265259173483,Europe,37874.12491452582,50866.66183318242,63782.139800522134,137305.5673846266
358,A,1.3525925333481987,28.727977813269646,37.8879315843624,Europe,36295.994828368544,34839.10231825502,34819.89978719754,96246.44554120862
359,B,1.2373731218330264,32.90649177986845,19.429925925396795,Europe,53797.98810450372,58646.57224166591,0.0,104430.34898085697
360,B,-0.0705064455481037,40.67219081862806,59.03014119755695,North America,40062.96894338818,41074.15306238331,0.0,75410.6761477922
361,AA,0.6708335055430547,25.23598044016946,31.83462153108793,North America,27468.344696440356,23860.507992275325,21803.36961793617,66637.08285295388
362,AAA,0.0530545625410752,11.108881899901776,38.954860673969506,Asia,18949.70680871769,21616.877534469255,22616.195539645287,57191.20501669302
363,CCC,-0.4821197305400035,49.97763570830246,51.05240975006352,Europe,50630.9816239887,55001.76297832626,0.0,98108.20288754141
364,AAA,1.807241331850757,57.51223048059884,35.822032967287065,Europe,33884.30790880137,46768.528660958946,58958.513897756726,125621.78465497645
365,BB,1.4842676650046351,22.718636207839747,21.185549682800453,North America,40466.105398736174,43200.98144075877,45128.414687408775,116707.33303298746
366,B,0.587093099536552,66.4346592526443,58.66704080497781,North America,43908.12595392481,51817.97151409259,0.0,88817.6904904432
367,BBB,3.1672167242129294,45.5686922316001,70.03519311107054,Europe,48613.06993053874,67876.07515178289,86930.84952331068,182957.89917382714
368,AAA,0.7598801736165117,8.880897768455357,56.45889716789689,Asia,19611.261777287426,23445.066306746427,26242.99928859199,62612.447917188314
369,BB,1.4293000128747235,23.78511204801469,33.87191343794633,North America,39478.69413277757,40597.75974544122,40846.42654894919,109706.80018404036
370,A,1.5335309996177722,34.13077660972809,39.571507585921715,North America,35406.7575050649,40508.93867954408,45054.09731647873,109382.94618666153
371,BBB,1.740099911959219,15.828752022945883,21.18316180481208,North America,36312.69245386691,45657.783861794385,54039.35465580726,122677.6988585074
372,BBB,1.3841094415997333,34.87727022795894,38.34680013436336,North America,37899.74199181251,43051.26868866035,47380.63574453859,116072.93675724456
373,B,0.5080357645343755,31.55000338247233,36.0696712805031,Europe,47625.353050558406,44568.75560955416,0.0,85782.65425182809
374,BB,2.148183789765928,37.742572699197815,26.096627764937807,North America,45475.80187956127,58502.35411358167,70819.65132545237,157550.32477436942
375,AAA,2.78984066869237,11.08779301583612,7.0544198156413,North America,28525.27579783084,39606.52417968596,51475.43620162451,107557.63149327568
376,AA,-0.3612457207242217,63.989866808979734,30.333438143427895,Europe,34219.8832969081,39034.697453234505,42792.49168497782,104961.74956977883
377,A,2.0883305110600703,9.300293979127664,82.15812562194091,North America,31341.53222980525,43359.87250204311,56113.832054950624,117650.99878238305
378,AAA,1.2480072142304997,40.361503716303666,17.550707095458627,Europe,33080.631678077465,38166.25635417519,43092.8825645258,103348.53528689354
379,AAA,1.6363888070123287,41.995844198641414,84.28725919872903,North America,36308.22476795608,45965.30953087982,54322.77057004475,123197.20408952824
380,CCC,1.4177574019576786,14.72026901411528,33.55413522672338,Europe,51076.29460672989,62323.02604569802,0.0,105172.91191180443
381,AA,1.6015739653537002,10.089018780988209,11.518512385032642,Asia,30729.559885898503,40608.51531980209,50153.52419971552,109423.86788442786
382,AAA,1.504854387483055,37.60144943912229,12.12129769300887,South America,34926.92464363256,42834.94143975612,48473.64828211363,113989.65227380408
383,A,0.8848269638101514,13.02756612129251,49.2746908087654,Europe,30872.920043150672,36016.79872085924,39368.40290462314,96078.98577613558
384,AA,1.5165063881196394,31.489283977295766,37.20564575512273,Europe,33468.66282943812,36077.151358797295,38698.19086539072,98026.90902631113
385,AA,0.3439904871797845,32.560321197124786,70.68509414943969,Europe,30672.49085992685,29438.341626624064,27920.002909922663,80031.68797403932
386,AAA,1.0207997593651323,40.49220057453459,72.14412929147636,Europe,28988.85517623108,34406.04983949511,38313.37355214618,91912.26754381669
387,AAA,2.045562803761216,28.77554377802981,97.13965517836968,North America,35971.38614387345,40276.18622186832,43618.90168166687,108469.79845653739
388,BBB,1.8374557395378353,40.009749804524624,41.79592885603496,Europe,43995.222190273504,55832.71281294277,67141.812436944,150541.75000998634
389,BBB,1.26725030445416,12.654809693713224,61.35337628262827,Europe,36672.74745219947,44281.261652633395,51916.69076306944,119938.42527967556
390,AA,0.665253207632979,90.89953961852338,48.91095708612889,Europe,34592.921507431645,40581.704438739245,46991.287018751056,110347.2822730769
391,AAA,-0.4731115296729877,11.526419597421164,82.4362733327028,North America,20251.153083183213,22110.315338935234,22671.581184839702,58926.084496215255
392,AA,0.5103980082086297,21.66646486421628,12.815705073327443,Europe,30247.042095102846,28335.333306394932,27172.69659996356,77980.48632461214
393,AA,1.5957548056930573,26.135538010242698,99.49654432910133,Europe,38544.77372202848,36304.042701454746,35481.440366344454,100288.34746261383
394,AA,0.9288144798884392,16.77304204490169,92.82341954300963,Asia,32717.12298029138,36276.76302491369,38834.79164668642,97610.21134531221
395,AA,2.1451613252950965,53.32202030132878,58.59399656854835,North America,35653.4410664596,49036.95167928144,63251.09579921144,133072.29356503932
396,BB,1.5062008198231291,18.585247568060364,18.650415739418403,Europe,46064.95163969037,53293.04195189242,59974.347197529394,144017.83861766552
397,A,2.277380297938789,10.597179211682922,10.31606192951362,North America,33052.4518704775,45400.686363834226,58699.71321987217,123365.3057674977
398,B,0.2776860277990647,73.3555479815912,34.511744497431266,North America,45433.33156939108,53310.49570397559,0.0,91624.03070461335
399,AAA,2.1518176487020884,25.4745245142337,63.755549365444274,Asia,29172.442999927276,30878.447427381616,32594.196963133552,83947.03394389726
400,A,0.9293856519946816,24.78369619040211,64.72174532688817,Europe,34439.82026375614,30976.05695791919,29723.011881929862,86571.880815062
401,BBB,0.946445139153099,45.57807392457875,8.9658325816788,North America,44907.11496418061,52891.304723733265,59569.5198542815,142201.04443339643
402,BB,1.7936397695663664,35.7600394259665,31.451306830051717,North America,43888.46010289051,53219.239791267275,61115.31736795885,142863.66173175792
403,BBB,0.4155439120904556,41.89294245727704,81.20451260743631,Europe,42192.17081532188,45418.04887859932,48991.69536341139,123699.39748176918
404,BBB,0.5023742595959657,20.661112017071893,52.836759956786686,North America,30599.68449695771,29186.733923132288,28627.50413136028,80345.29913274597
405,BBB,1.8487098962493087,8.286554456062916,93.39968934699507,Asia,43020.40639875512,57998.128746378454,73330.10874470128,156923.13312430726
406,AA,1.165107785886572,13.706197197264308,40.11909360313503,Europe,28398.268425857394,33792.3686324791,38170.960486061434,90670.15526588685
407,BB,1.92216653366962,27.54391400040399,28.045750334246467,North America,42526.71602976486,43872.16851382553,45748.73137814899,119814.45868954243
408,AAA,1.4469133603604285,10.583492765490144,6.962664740151247,Europe,25350.422064529797,32682.562814942703,39442.01620634189,87858.80357471187
409,BB,1.664397856059085,51.02164042800674,60.70389291123909,North America,44198.73802449637,58089.30593946051,72945.7121999633,157795.99793404952
410,AAA,0.8630056671475118,56.04226303119357,29.081931793846437,North America,31714.95409536847,38635.526586245694,44498.90817560647,103688.10969122831
411,BB,2.3278219064055543,10.40659001302414,91.2710268538074,North America,38530.00279922312,53562.512548420375,69556.75319667108,145363.75722592027
412,AA,0.975337746537322,44.73435829893173,65.73574854742942,Europe,34257.4245296884,39081.70370061704,43289.29347212154,105469.29523960772
413,A,2.055864420254931,37.78873012175029,95.1167143394734,North America,44868.68922363851,56930.364631530305,68914.72469681426,153900.7342006112
414,AAA,0.617049773091059,8.813103746897665,81.0663718022589,Europe,20886.445699579992,23651.425603881533,26132.22625615501,63918.3928508952
415,BB,1.5015653446559412,70.22010067577081,97.4393038341198,Europe,65299.69451398445,87593.92784263165,111401.06314406064,237872.88679882666
416,BBB,0.7962056338529445,6.1979832151064445,92.48858181699671,Europe,35132.74194495485,42379.65398360888,48283.25426219144,113608.24009441181
417,AAA,0.0810907444337554,17.728143132268993,29.98686864262529,North America,21855.111706410844,21129.260677536375,20591.90173385552,57767.313336863546
418,BBB,2.016922308773686,34.59808508404812,11.591728322099293,North America,44734.149287110245,54865.235391293354,64131.31423306012,147767.37802220683
419,BB,2.70061290108515,48.25402276332252,76.29401971777845,North America,48848.038796083114,67879.83662235294,87844.38416659727,183974.23638289556
420,AA,1.5429735934858533,8.303953408882762,71.2759240316177,Europe,27232.739664873297,36151.12651146317,44886.410242489765,97500.64879390899
421,AA,1.397318865023295,39.0775865331906,4.095961905343493,Europe,40985.593183815305,49510.161515938176,56998.22008466579,133178.27980698174
422,AA,-0.1815952334592661,19.24856497159226,53.78158209937384,North America,23574.9619141039,22376.0351358647,21563.6452669153,61375.55570229804
423,AAA,0.8534085958594415,11.733922734012776,75.9683402667325,Europe,21922.241179912133,26176.61172270774,28765.37716105099,69469.89773955058
424,AAA,1.2125300474031044,14.740711820306748,76.58835394832107,North America,25013.66378480558,30613.14793770629,34673.40369831024,81541.75432946766
425,BBB,1.6610857355562016,8.495532665805731,36.09455956944411,North America,32872.96669894625,43088.8981498943,53825.13233669584,116886.66120693064
426,AA,-0.7284700219192644,41.970254863687536,6.076092177933001,North America,35988.32014656641,36853.85218113609,37741.94257939203,100305.02998049834
427,AA,0.0204290138389038,4.426082949966373,80.70844501837668,North America,20075.90915959836,23028.04822830405,25049.70966927005,61645.91310437015
